nsmoid,analysis_weight,age_r,open_year,rate_spread,pmms,cltv,dti,cu,first_mort_r,duration,i_open,considerations,applications,score_0,score_1,score_2,i_close_first_year,i_refinance,i_married,i_FHA,i_large_loan,i_medium_loan,i_higher_ed,i_open_year2,i_open_year3,i_open_year4,i_open_year5,rate,rate_0,rate_1,rate_2,i_open_0,i_open_1,i_open_2,likelihood_quadrature,likelihood_ghk,likelihood_ghk_pseudo,likelihood_accept_reject,likelihood_accept_reject_pseudo
200254,1028.7492580645162,0.55,2013,-0.01,4.389999985694885,0.74,0.25,2,2,4.0,1.0,2.0,1.0,7.93,8.02,8.01,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,4.38,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10780559720113334,0.10870055323506948,0.11220625354049334,0.12,0.07
203693,1437.5872747747746,0.46,2013,-1.0,4.5,0.6,0.25,2,2,4.0,0.0,2.0,1.0,7.69,7.61,7.87,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11211823501906652,0.11476865544557985,0.11860470884534845,0.12,0.08
200639,1905.339552238806,0.36,2013,0.07,3.309999994933605,0.96,0.5,2,2,4.0,0.0,1.0,1.0,6.37,7.15,7.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1266722779926552,0.1337666787679962,0.13825701308045796,0.15,0.1
201177,1028.7492580645162,0.65,2013,0.12,3.5099999979138374,0.53,0.25,2,2,4.0,0.0,1.0,1.0,7.73,7.8,8.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10689491651832954,0.10985525855952877,0.11348660885246964,0.12,0.08
203934,1706.6544117647056,0.42,2013,0.24,3.5099999979138374,1.02,0.5,2,2,4.0,1.0,2.0,1.0,6.08,6.31,6.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.17272643592121611,0.17330880164163853,0.178877648481992,0.2,0.13
201038,1028.7492580645162,0.61,2013,0.35,4.399999991059303,0.66,0.5,2,2,4.0,1.0,3.0,2.0,6.28,6.14,6.41,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.16300550317305815,0.1664452580870847,0.17196619944990843,0.18,0.13
201217,1905.339552238806,0.34,2013,0.84,3.5399999991059303,1.0,0.5,2,2,4.0,1.0,1.0,1.0,8.12,8.17,8.19,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,4.38,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10241297346831431,0.10336374409322793,0.10668070515151407,0.1,0.06
202067,1437.5872747747746,0.35,2013,0.2,3.4299999997019768,0.72,0.5,2,2,4.0,0.0,2.0,2.0,8.0,7.87,7.99,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,3.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10841537807993197,0.109576261503278,0.11317771029870219,0.12,0.06
203611,1383.0676217228463,0.37,2013,0.25,4.129999995231628,1.0,0.25,2,1,4.0,1.0,1.0,1.0,6.68,6.48,6.98,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,4.38,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1418971966633945,0.14710880374011726,0.15215427342844012,0.18,0.12
202345,1905.339552238806,0.59,2013,-0.96,4.459999993443489,0.96,0.5,2,2,4.0,0.0,1.0,1.0,5.5,6.53,6.26,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.16880562560413526,0.17280417267401607,0.17841464072391833,0.19,0.12
203923,3025.065165876777,0.37,2013,0.79,3.589999996125698,0.67,0.5,2,2,4.0,0.0,1.0,1.0,6.64,7.26,7.14,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,4.38,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1362497237838845,0.1388685722056737,0.1434021237631613,0.15,0.1
201438,2677.617101449275,0.32,2013,0.33,3.4199999943375587,0.91,0.5,2,2,4.0,0.0,1.0,1.0,6.05,6.05,6.45,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1614755404985979,0.1674225054152494,0.17305548688702668,0.19,0.14
200097,1437.5872747747746,0.33,2013,-0.26,3.5099999979138374,0.97,0.25,2,1,4.0,1.0,2.0,1.0,8.11,7.49,7.86,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11243021562445873,0.11368660236798252,0.11755186369231828,0.11,0.06
200735,1706.6544117647056,0.25,2013,-0.15,3.5299999937415123,0.87,0.25,1,1,4.0,1.0,1.0,1.0,7.58,7.55,7.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.12367793304210743,0.12386304252503395,0.12792063065204679,0.13,0.08
204601,1706.6544117647056,0.35,2013,0.26,3.369999997317791,0.9,0.25,2,1,4.0,0.0,2.0,1.0,7.67,7.62,7.66,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,3.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11877971686032725,0.11963300817390192,0.12356952917529998,0.12,0.08
204600,1706.6544117647056,0.53,2013,0.84,3.5399999991059303,0.74,0.5,2,2,4.0,1.0,3.0,1.0,6.81,7.12,7.07,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,4.38,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.13870505891709192,0.14060084119120148,0.14522556936809158,0.14,0.1
204595,3025.065165876777,0.48,2013,-0.5,3.3799999952316284,0.86,0.75,1,2,4.0,0.0,2.0,1.0,6.65,6.47,6.49,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,2.88,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.15995272673408054,0.15997915712280764,0.16519895334335394,0.18,0.12
204558,1706.6544117647056,0.3,2013,0.18,4.569999992847443,1.01,0.25,2,1,4.0,1.0,1.0,1.0,6.67,6.55,7.35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.129029695324159,0.13715918505371605,0.1419997656022549,0.15,0.11
203679,1028.7492580645162,0.54,2013,0.21,3.4199999943375587,0.77,0.25,2,2,4.0,0.0,1.0,1.0,7.71,7.38,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.6299999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.129029695324159,0.12782536608067205,0.13202892533235383,0.14,0.08
204081,1028.7492580645162,0.69,2013,-0.14,3.519999995827675,1.02,0.25,2,1,4.0,1.0,3.0,1.0,8.18,8.17,8.25,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,3.38,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10065362997965674,0.10186102726008782,0.10514582616509706,0.1,0.06
204467,1028.7492580645162,0.73,2013,0.33,3.4199999943375587,1.03,0.25,2,1,4.0,0.0,1.0,1.0,6.81,5.48,5.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.21280270173679286,0.19663401268282446,0.20208909909520983,0.21,0.18
202960,1028.7492580645162,0.61,2013,-0.01,4.389999985694885,0.75,0.25,1,2,4.0,0.0,3.0,1.0,7.85,7.82,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.38,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.14047359911830726,0.13193091256791004,0.13598164043546584,0.14,0.07
201524,1905.339552238806,0.29,2013,-0.83,4.459999993443489,0.78,0.25,2,1,4.0,1.0,3.0,3.0,7.84,7.75,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,3.6299999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10659240394596561,0.10942067921248759,0.11307038313550886,0.12,0.07
203738,1706.6544117647056,0.28,2013,0.34,4.28999999165535,0.92,0.5,2,1,4.0,0.0,2.0,1.0,7.46,7.92,7.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,4.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11653368124156553,0.11733181157739565,0.12106485924091594,0.12,0.09
201770,3025.065165876777,0.27,2013,-0.04,3.4199999943375587,0.96,0.25,2,2,4.0,1.0,1.0,1.0,7.39,6.8,6.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.14694059345451968,0.14474724551033447,0.14949458273891675,0.16,0.1
202666,1706.6544117647056,0.28,2013,0.35,3.5299999937415123,0.95,0.25,2,1,4.0,1.0,2.0,1.0,7.69,7.38,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.8799999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1133693324519053,0.1167239891781914,0.12071082003832732,0.12,0.08
202977,1706.6544117647056,0.23,2013,0.35,3.5299999937415123,0.75,0.5,2,1,4.0,1.0,3.0,1.0,7.36,7.73,7.78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,3.8799999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11494497397812724,0.11762671928506474,0.12146075736494966,0.12,0.09
202858,1905.339552238806,0.25,2013,0.1,3.399999998509884,0.65,0.5,2,1,4.0,0.0,2.0,1.0,6.31,6.53,6.19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.17154571687198206,0.1694441716218404,0.17481634026590848,0.18,0.12
203061,1437.5872747747746,0.71,2013,0.22,3.9099999964237213,1.04,0.75,2,2,4.0,0.0,3.0,1.0,6.6,6.93,6.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,4.13,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.17115300464350505,0.16431537821029246,0.16938309687579164,0.17,0.11
203654,1028.7492580645162,0.59,2013,0.6,4.399999991059303,0.74,0.75,2,2,4.0,1.0,1.0,1.0,7.24,7.21,6.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.14766873138813147,0.1437361502155104,0.14831601720363152,0.15,0.1
203562,1028.7492580645162,0.58,2013,-0.04,3.5399999991059303,0.79,0.75,2,2,4.0,1.0,1.0,1.0,8.21,8.05,7.95,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1096412412258803,0.10874634472184846,0.11224953585862069,0.11,0.06
204127,1437.5872747747746,0.67,2013,-0.04,3.5399999991059303,0.61,0.5,2,2,3.0,0.0,1.0,1.0,7.03,7.58,7.91,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.09995497812230328,0.11176772541233959,0.11149429659635118,0.12,0.11
203877,1028.7492580645162,0.65,2013,0.59,4.28999999165535,0.79,0.5,2,2,4.0,0.0,1.0,1.0,7.51,6.9,7.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,4.88,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.12400860187795262,0.12752126232081276,0.1319475632853688,0.13,0.1
201959,1028.7492580645162,0.67,2013,0.03,3.3499999940395355,0.78,0.25,2,2,2.0,0.0,2.0,2.0,6.73,7.27,7.04,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1.0,0.0,1.0,0.06081686000512456,0.06831120638067927,0.0646695832076158,0.05,0.1
203866,919.7485803237856,0.47,2013,0.19,4.309999987483025,0.65,0.25,2,2,4.0,1.0,3.0,1.0,8.12,8.09,8.1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10508780883270666,0.10567379161310064,0.10908452526974362,0.11,0.06
201231,1028.7492580645162,0.62,2013,-0.68,3.9299999997019768,1.02,0.25,2,1,4.0,1.0,1.0,1.0,8.19,7.95,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10811022366988908,0.10821693447941957,0.11175538762924092,0.11,0.06
204434,1028.7492580645162,0.66,2013,-0.0,4.129999995231628,0.35,0.5,2,2,4.0,0.0,3.0,2.0,7.97,8.04,8.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,4.13,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10568806978204673,0.10691731837996489,0.11037348026583897,0.12,0.06
204362,1706.6544117647056,0.61,2013,-1.5,3.9099999964237213,1.0,0.75,2,2,2.0,0.0,1.0,1.0,5.94,6.54,6.7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,2.41,3.895689,3.8419178,3.6166666,1.0,0.0,1.0,0.05598323411842622,0.06391953883340866,0.060188231573890444,0.05,0.11
204574,1437.5872747747746,0.4,2013,0.18,3.5699999928474426,0.96,0.25,2,1,4.0,0.0,1.0,1.0,7.15,7.13,7.23,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.13312844805714963,0.13486459997064812,0.13935331361171593,0.14,0.1
200706,1028.7492580645162,0.52,2013,1.16,3.339999996125698,0.71,0.5,2,2,4.0,1.0,2.0,2.0,8.2,7.79,7.81,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11399802354010828,0.11307815039006952,0.1167947351788143,0.11,0.06
201144,1706.6544117647056,0.68,2013,0.46,4.28999999165535,1.25,0.5,2,2,4.0,1.0,1.0,1.0,6.09,6.97,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1411844260385523,0.14696889812788055,0.15184472303427177,0.17,0.1
203696,1706.6544117647056,0.46,2013,0.02,3.9799999967217445,0.71,0.5,2,2,2.0,0.0,1.0,1.0,7.41,7.59,7.16,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,4.0,3.895689,3.8419178,3.6166666,1.0,0.0,1.0,0.06284786172051798,0.06516344610744723,0.06180161260588576,0.05,0.12
202983,1437.5872747747746,0.74,2013,0.18,4.319999992847443,0.79,0.25,2,1,4.0,1.0,1.0,1.0,7.4,7.02,7.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1307287114279458,0.13242174343960306,0.13689444513808055,0.14,0.1
201690,3025.065165876777,0.4,2013,0.59,3.5399999991059303,1.25,0.25,2,2,4.0,0.0,1.0,1.0,7.13,7.56,7.81,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,4.13,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11399802354010828,0.11873600144799909,0.12267478677395713,0.12,0.09
203773,1028.7492580645162,0.57,2013,0.08,3.4199999943375587,0.67,0.5,2,2,4.0,0.0,1.0,1.0,8.11,7.88,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11781401063644925,0.11567303427014367,0.11940066442000626,0.11,0.06
200337,1706.6544117647056,0.38,2013,-1.21,4.459999993443489,0.96,0.25,2,1,4.0,0.0,2.0,2.0,7.16,6.96,7.13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.13659900095119112,0.13816163183066488,0.14278403112660137,0.14,0.1
202342,1706.6544117647056,0.37,2013,0.36,4.389999985694885,0.89,0.0,2,2,3.0,0.0,2.0,2.0,7.64,7.61,7.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.09989425733144833,0.10327830159024323,0.10260531651396,0.12,0.11
201420,1437.5872747747746,0.59,2013,0.53,3.3499999940395355,1.25,0.25,2,2,4.0,1.0,2.0,1.0,7.08,7.0,6.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,3.8799999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.14476761678172714,0.14401167033204704,0.14871628700004932,0.16,0.1
201989,1437.5872747747746,0.51,2013,0.48,4.399999991059303,0.66,0.5,2,2,4.0,0.0,2.0,1.0,6.74,6.15,5.51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,4.88,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.19919802505285553,0.18544109481770718,0.19082787310924945,0.2,0.15
200936,1706.6544117647056,0.55,2013,-0.17,3.4199999943375587,0.93,0.5,2,2,4.0,0.0,1.0,1.0,6.95,7.03,7.48,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.124671458742764,0.13020522217244035,0.1346640974399044,0.13,0.1
202701,1706.6544117647056,0.48,2013,0.03,3.3499999940395355,0.96,0.5,2,2,4.0,1.0,2.0,1.0,6.93,7.13,6.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.14694059345451968,0.14551419809741756,0.1502007282631055,0.15,0.1
203677,1905.339552238806,0.37,2013,-0.0,3.3799999952316284,0.89,0.5,2,2,4.0,0.0,2.0,1.0,7.22,6.9,7.06,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,3.38,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.13905779580167346,0.139861823065002,0.1445299015209179,0.15,0.1
200267,1028.7492580645162,0.46,2013,0.25,4.129999995231628,0.93,0.25,2,2,4.0,1.0,1.0,1.0,7.85,7.99,7.91,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,4.38,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11087553223986153,0.1113660601579908,0.11494422542401532,0.12,0.07
200392,1028.7492580645162,0.5,2013,0.35,3.399999998509884,0.74,0.25,2,2,4.0,0.0,1.0,1.0,7.52,7.45,7.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.13694878835446697,0.13373778020866095,0.13802331959324296,0.14,0.09
204381,1905.339552238806,0.51,2013,-0.0,3.6299999952316284,0.75,0.5,2,2,4.0,1.0,1.0,1.0,8.09,7.64,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,3.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10811022366988908,0.10999143110679195,0.11371066580991016,0.11,0.06
203781,1706.6544117647056,0.42,2013,-0.02,3.519999995827675,0.96,0.25,2,2,3.0,0.0,1.0,1.0,7.35,6.37,6.61,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.09692759115177113,0.09493332712166103,0.09256894208649938,0.1,0.12
203785,1437.5872747747746,0.67,2013,0.77,3.9799999967217445,1.0,0.5,2,1,4.0,0.0,2.0,1.0,5.84,6.37,6.73,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,4.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.15096876000314968,0.159231307166729,0.1646577689180258,0.19,0.12
204493,1028.7492580645162,0.71,2013,-0.16,4.28999999165535,0.73,0.25,2,2,4.0,1.0,1.0,1.0,8.26,8.12,8.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.13,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10123795932290897,0.1022169763287248,0.10553959089514224,0.1,0.06
202968,1437.5872747747746,0.66,2013,-0.0,4.129999995231628,0.47,0.25,2,2,4.0,1.0,1.0,1.0,7.36,7.62,7.86,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,4.13,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11243021562445873,0.11632309394317276,0.12018232407580168,0.12,0.09
201642,1706.6544117647056,0.41,2013,-0.76,4.509999990463257,0.76,1.0,2,2,2.0,0.0,1.0,1.0,7.2,6.75,6.88,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,0.0,1.0,0.05739776402462418,0.05140140597483053,0.04839915758591926,0.04,0.1
202564,1437.5872747747746,0.35,2013,0.48,3.399999998509884,0.95,0.25,2,2,4.0,1.0,3.0,2.0,7.85,8.06,8.13,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,3.88,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10419142116683927,0.10617736755965865,0.10959824591267894,0.11,0.07
201392,1905.339552238806,0.34,2013,0.1,4.399999991059303,0.78,0.5,2,1,4.0,1.0,4.0,1.0,7.14,7.43,7.83,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1133693324519053,0.11885552215667836,0.1228631617434772,0.12,0.09
204190,1706.6544117647056,0.32,2013,0.21,3.5399999991059303,0.96,0.25,2,1,4.0,0.0,2.0,1.0,7.36,7.12,7.1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1376498249359954,0.13694340423647702,0.14144985994159273,0.14,0.1
200288,1905.339552238806,0.29,2013,0.1,4.399999991059303,0.89,0.25,2,1,3.0,0.0,1.0,2.0,7.15,7.09,7.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,4.5,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.09874242205465915,0.0990598509672625,0.09775017414559306,0.11,0.12
201191,3025.065165876777,0.28,2013,0.16,3.339999996125698,0.89,0.25,2,2,4.0,0.0,1.0,1.0,7.4,7.62,7.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1102573342321563,0.11452687161619561,0.11834478760726058,0.12,0.09
202607,1905.339552238806,0.37,2013,-0.06,3.809999994933605,0.92,0.5,2,2,3.0,0.0,2.0,1.0,7.05,7.6,7.45,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,3.75,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.0995428613589536,0.10036934432635823,0.09985226931543824,0.1,0.11
203967,1437.5872747747746,0.47,2013,-0.31,3.809999994933605,0.73,0.25,2,2,4.0,1.0,1.0,1.0,8.04,8.05,8.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.10629042038606043,0.10703727269399181,0.1104950963876295,0.11,0.06
202842,1706.6544117647056,0.67,2013,0.26,3.369999997317791,0.61,0.5,2,2,4.0,1.0,2.0,1.0,8.05,7.92,7.48,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,3.63,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.124671458742764,0.12031941140505564,0.12411774503078504,0.12,0.06
203516,1028.7492580645162,0.66,2013,0.28,3.3499999940395355,0.67,0.5,2,2,4.0,1.0,3.0,1.0,8.26,8.04,7.88,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,3.6299999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11180676422020469,0.11009636822674444,0.11363448837109306,0.11,0.06
200680,1437.5872747747746,0.37,2013,-0.13,3.3799999952316284,1.02,0.25,2,1,3.0,0.0,2.0,1.0,7.3,6.57,6.85,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,3.25,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.09791624940273333,0.0988267049483279,0.09676309495926824,0.1,0.12
203522,1028.7492580645162,0.38,2013,-0.18,3.559999994933605,0.92,0.75,2,2,4.0,1.0,3.0,2.0,8.21,8.04,7.59,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,3.3799999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.1210511193605594,0.11654007946094115,0.12020703892633913,0.12,0.06
202930,1706.6544117647056,0.35,2013,-0.02,4.399999991059303,0.8,0.5,2,2,3.0,0.0,2.0,1.0,7.69,7.78,8.01,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,4.38,3.895689,3.8419178,3.6166666,1.0,1.0,0.0,0.09994828785616072,0.10621031044706453,0.10582462742010636,0.11,0.11
203145,3025.065165876777,0.35,2013,0.48,3.399999998509884,1.25,0.5,2,2,4.0,0.0,1.0,1.0,6.31,6.35,6.46,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,3.88,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.16109415574533842,0.16369110742165255,0.16908769745282545,0.18,0.12
200704,1713.591902552204,0.33,2013,0.4,3.9799999967217445,1.0,0.5,2,1,4.0,1.0,2.0,2.0,6.7,5.12,4.55,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,4.38,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.24096354697520025,0.21451479850316002,0.21982653665774737,0.24,0.2
204317,1437.5872747747746,0.32,2013,0.12,3.3799999952316284,1.0,0.5,2,2,4.0,1.0,2.0,1.0,7.46,7.44,5.73,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,3.5,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.19005509361614134,0.1645270665231197,0.1691168502551026,0.16,0.1
201820,1028.7492580645162,0.56,2013,-0.12,4.36999998986721,0.96,0.5,2,2,4.0,1.0,1.0,1.0,7.35,6.96,6.88,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.14549003084224407,0.14315693553829587,0.14782428146251417,0.16,0.1
200157,1706.6544117647056,0.31,2013,0.83,3.4199999943375587,0.83,0.25,2,2,4.0,1.0,3.0,1.0,7.74,7.87,7.87,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,4.25,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.11211823501906652,0.11330621949635092,0.11698390133229244,0.12,0.08
200494,1437.5872747747746,0.5,2013,0.1,3.5299999937415123,0.76,0.5,2,2,4.0,1.0,1.0,1.0,7.2,7.33,7.36,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,3.6299999,3.895689,3.8419178,3.6166666,1.0,1.0,1.0,0.12869139560200263,0.13038702474722874,0.1346933769028483,0.14,0.09
